"","Peripartum cardiomyopathy (PPCM)","Hypertrophic cardiomyopathy (HCM)","Dilated cardiomyopathy (DCM)","Serous Ovarian Cancer Tumor","Dysplasia","Unknown","Insulin resistant","Major depression","Bipolar disorder","Schizophrenia","Cancer","AD","Early age-related maculopathy","Late non-exudative age-related maculopathy","Alzheimer's","AMD"
"COL4A5",0.298560770191333,2.35630107699908e-06,2.25891243079103e-34,2.15454488880824e-08,2.86263052375257e-06,7.497505993961e-05,5.99222175997622e-06,0.000777308303522675,0.000138721896841725,0.00194705121689332,3.05575584257935e-26,0.121577966643006,0.00781971497169572,0.00944401503991003,0.000370663294073934,4.40710740785419e-14
"COL9A1",0.0844174791854049,0.000134002870970332,2.43125609218072e-49,7.18947815664964e-16,4.07852150152158e-10,4.71559217137807e-50,1.21996002680464e-11,6.64883415876695e-07,9.79278975261316e-05,3.38393676644477e-07,8.77284235541174e-25,0.143837135093817,1.06737005560526e-08,3.96844157340287e-05,0.275480091843015,1.35212571878383e-11
"COL9A3",0.964646369357005,0.0492604063188064,1.95752178636566e-16,0.00020708210018996,0.00160917569636878,5.88105908044588e-10,0.000466824383329391,0.203017054061196,0.0869405152325159,0.000433278722206506,3.41884214575684e-07,0.949892840633481,9.88683887263582e-11,1.22266847544762e-49,0.660893795700553,0.0222612199912972
"COLGALT2",0.845281056045796,0.00379946507041825,3.2866649388409e-14,0.00197547372134976,0.000730798076643307,2.48069775757545e-05,7.88355721613726e-06,0.270223109355826,0.0544973960631163,0.00284799834628918,7.48557151141696e-05,0.541473839622831,0.0317203142908088,0.0875576370195356,0.0819698432383697,8.54934241661911e-06
"CORO2B",0.932767420414867,0.0165229067108155,3.36152496804584e-14,0.236046792913611,0.418294844046392,0.160788191193899,0.0571662045524657,0.548018675302739,0.282425969592768,0.0413190692055015,5.00281863488784e-25,0.531173527383299,0.00133076782963794,0.00145559897952204,0.0181146662882988,0.000274539881491225
"CPE",0.378694508455094,0.00184426765797105,4.16355958640995e-23,0.266234815100372,0.135509881557692,0.805798399411693,0.00413802851747187,0.00661359490921244,0.00283790590861772,0.00566558614143571,3.30733827778781e-34,0.816820656567049,0.156423685808233,0.339047012367589,0.238305894035497,6.53609930998632e-16
"CPLX2",0.873523679034432,0.0546895189879703,1.13751688670423e-14,0.0557580906107505,0.000336951825309908,4.75323618362023e-173,0.000414548057694205,0.505342075047296,0.106349900114259,4.3413697337198e-09,3.06522745247001e-18,0.265241249004035,2.59855952003827e-87,3.70260644610142e-174,0.493960140424121,1.07196424001412e-06
"CPLX3",0.336408833626957,4.30066189243186e-06,1.88218624931426e-36,1.81410286880245e-09,4.50694913557734e-14,5.19330976192192e-69,8.47463591625839e-12,3.20448018254266e-05,0.000170800101584776,5.84795054813372e-09,4.5105328056315e-24,0.592883482592656,1.71261399320036e-57,3.8347166823084e-25,0.165694381298528,3.67679507479865e-10
"CPLX4",1.98610975492811e-88,3.14485028219837e-82,1.96956676643311e-86,2.93849574354419e-84,8.50064134805614e-87,1.18628620103557e-79,5.14971702349298e-88,2.27347369147504e-82,4.91185306438666e-12,5.10990897883681e-87,1.8120838459753e-46,0.563502561533594,1.98610975492811e-88,1.98610975492811e-88,0.649141324434471,7.97810372582564e-11
"CPNE6",0.894980776550781,0.0252922752416105,3.45684830825881e-17,0.0321676196717618,7.87670308884468e-05,1.6284214791695e-77,0.000170867389522476,0.200849882319597,0.0505961618652123,2.87716277232082e-13,1.08829821796425e-36,0.176236574782235,2.63218814731009e-153,7.17866598763642e-26,0.15604905146022,7.89169054693745e-08
"CPT1C",0.993723171474728,0.0296393546735308,9.579126906943e-22,0.00570546106400605,0.00106895966803661,1.54045370611527e-05,2.57313528436211e-05,0.095056695028602,0.0219776511406104,4.79722061972568e-06,4.18851437218145e-24,0.751079189926521,2.9705564963377e-05,0.000114676047901172,0.638861552706293,4.45046184080363e-08
"CRABP1",0.00484408948048554,0.000310291138286644,9.72324913596613e-93,3.45109949384678e-62,2.86046685817772e-12,3.48174099262947e-25,1.08691944421273e-28,3.26917183837673e-11,4.47445241315029e-06,5.80472775172677e-16,2.45269534277032e-33,0.20721271611143,5.35877198287579e-161,1.84803855349253e-23,0.425919499455051,9.55564649386098e-11
"CRB1",0.0831078421490008,7.86786480630152e-09,1.85083316188308e-46,2.06629683838485e-17,8.20815778700013e-18,6.44543337432049e-15,1.28615291557526e-17,1.4675024273504e-12,7.98868886687408e-09,3.64844768732557e-31,1.08394473780764e-50,0.0712004163259007,0.00154245416913354,0.000277110487213436,0.145045566330754,1.59311903661545e-10
"CRB2",0.339698484205394,0.00101560691802426,3.80937697624811e-26,5.74719418869704e-05,9.14725783667144e-06,9.43896807365799e-05,4.00450987592117e-06,0.017185678818222,0.00622558845277223,2.64237846236896e-13,7.35848958539797e-29,0.0700046262459219,7.21555247299946e-25,1.70899647176114e-20,0.307220323407985,3.39228478476727e-08
"CRIP1",0.655977456405668,0.0188398235812233,1.0868872557485e-14,2.49622824874569e-05,0.0196375164721217,0.000138320019731282,0.000745105349415009,0.0553454894934505,0.150893554877146,1.67088646162441e-05,8.83226283761741e-13,0.0367740404323304,0.00494229509396884,0.0041128010454877,0.594879608787554,2.72617796874785e-08
"CRMP1",0.961982097099453,0.0161014689608243,5.55583273047927e-23,0.0639479319106101,0.0077833658428414,0.000273630285214337,0.000251667519158401,0.132381083189928,0.00734636350130143,0.000106425772784014,5.37243584902068e-24,0.324708803290786,0.000117400930732479,8.65974226164367e-12,0.678102843700273,1.85501033153553e-08
"CRTAC1",0.991504835539715,0.00195139645933228,6.26483875999982e-30,1.45467694702979e-05,2.40458464188143e-09,0.000114740643365225,5.20413715925448e-08,0.0469093994376804,0.00116111503637361,6.59124184043291e-11,4.83021468281529e-35,0.00307115439916147,0.727387771964008,0.297961797826974,0.571054269297147,1.0247328503591e-21
"CRX",2.93266455021127e-76,3.32050202716319e-89,7.28118840067178e-90,5.90815717492859e-87,4.54132929574297e-89,9.46396509986579e-91,8.65173002528906e-89,1.00623878351979e-87,1.62829571959798e-10,1.15818139516228e-87,4.22719086518148e-50,0.620231107850774,9.46396509986579e-91,9.46396509986579e-91,0.569803869082464,1.46779556558361e-11
"CRYM",0.972517836952589,0.00221788475973476,6.67710660242621e-13,1.34876297988949e-07,2.3121026445302e-06,1.61266286485579e-07,7.66802729630141e-07,0.120590790352888,0.0615908563995264,0.112569944896939,0.328511532656162,0.0600435309243624,0.0108973620668813,0.500457468680232,0.0165340166378822,8.65058447771104e-06
"CSDC2",0.749672024550277,0.0556471614752817,6.71899615790246e-05,0.0019435359254282,0.000391106646462649,2.16449844330654e-17,0.00289729289306335,0.89146307326302,0.977923302502741,0.968365101849141,0.00852333366282255,0.00255838161719714,0.0124244689044239,0.0137000483828176,0.231886489231676,0.00279118743865206
